transcript_id	gene_id	gene_name	transcript_name	biotype	mapped_reads	explained_reads	mean_best_identity	mean_best_query_cov
ENST00000519264.5	ENSG00000198363.18	ASPH	ASPH-215	protein_coding	1	0	0.9959016393442623	0.24646464646464647
ENST00000769528.1	ENSG00000300153.1	ENSG00000300153	ENST00000769528	lncRNA	1	0	0.7592592592592593	0.2460136674259681
ENST00000711546.1	ENSG00000292408.1	ENSG00000292408	ENST00000711546	lncRNA	1	0	0.7872340425531915	0.24598930481283424
ENST00000456718.1	ENSG00000123870.11	ZNF137P	ZNF137P-201	transcribed_unprocessed_pseudogene	1	0	1.0	0.245014245014245
ENST00000339223.5	ENSG00000187474.5	FPR3	FPR3-201	protein_coding	1	0	0.4326923076923077	0.2447058823529412
ENST00000642816.3	ENSG00000149925.22	ALDOA	ALDOA-218	protein_coding	1	0	1.0	0.24468085106382978
ENST00000497299.2	ENSG00000228071.4	RPL7P47	RPL7P47-201	processed_pseudogene	1	0	0.9867986798679867	0.24415793714746173
ENST00000580201.1	ENSG00000108474.17	PIGL	PIGL-211	protein_coding_CDS_not_defined	1	0	0.8468468468468469	0.2423580786026201
ENST00000692497.1	ENSG00000141385.12	AFG3L2	AFG3L2-211	nonsense_mediated_decay	1	0	1.0	0.24173027989821882
ENST00000455965.6	ENSG00000235092.8	ID2-AS1	ID2-AS1-206	lncRNA	1	0	0.310126582278481	0.2415902140672783
ENST00000483451.5	ENSG00000114209.15	PDCD10	PDCD10-212	retained_intron	1	0	1.0	0.24120603015075376
ENST00000319545.12	ENSG00000037757.14	MRI1	MRI1-202	protein_coding	1	0	0.6179775280898876	0.24119241192411925
ENST00000679029.1	ENSG00000147140.17	NONO	NONO-237	nonsense_mediated_decay	1	0	1.0	0.24096385542168675
ENST00000682750.1	ENSG00000049167.16	ERCC8	ERCC8-225	retained_intron	1	0	1.0	0.24047619047619048
ENST00000677695.1	ENSG00000182481.10	KPNA2	KPNA2-215	retained_intron	1	0	0.9787234042553191	0.2402044293015332
ENST00000284894.8	ENSG00000154654.15	NCAM2	NCAM2-201	protein_coding	1	0	0.8481012658227848	0.24012158054711247
ENST00000449683.5	ENSG00000241468.8	ATP5MF	ATP5MF-205	protein_coding	1	0	1.0	0.24
ENST00000461783.7	ENSG00000146426.19	TIAM2	TIAM2-207	protein_coding	1	0	1.0	0.24
ENST00000331523.7	ENSG00000156508.20	EEF1A1	EEF1A1-203	protein_coding	1	0	1.0	0.23986486486486486
ENST00000489537.5	ENSG00000183431.12	SF3A3	SF3A3-208	protein_coding_CDS_not_defined	1	0	1.0	0.23952095808383234
ENST00000434424.5	ENSG00000152894.15	PTPRK	PTPRK-212	protein_coding_CDS_not_defined	1	0	0.8539325842696629	0.23796791443850268
ENST00000330386.7	ENSG00000183495.15	EP400	EP400-201	protein_coding	1	0	1.0	0.23737373737373738
ENST00000237380.12	ENSG00000118579.13	MED28	MED28-201	protein_coding	1	0	1.0	0.23587223587223588
ENST00000508123.1	ENSG00000251141.7	MRPS30-DT	MRPS30-DT-207	lncRNA	1	0	0.851063829787234	0.235
ENST00000845079.1	ENSG00000230648.2	ENSG00000230648	ENST00000845079	lncRNA	1	0	0.15298507462686567	0.23467600700525393
ENST00000489973.6	ENSG00000088448.14	ANKRD10	ANKRD10-209	protein_coding_CDS_not_defined	1	0	0.6985294117647058	0.23387790197764402
ENST00000506699.5	ENSG00000120708.17	TGFBI	TGFBI-205	retained_intron	1	0	0.9555555555555556	0.23376623376623376
ENST00000670297.1	ENSG00000258743.9	LINC02301	LINC02301-212	lncRNA	1	0	0.6335403726708074	0.23372781065088757
ENST00000431803.2	ENSG00000230068.2	CDC42-IT1	CDC42-IT1-201	lncRNA	1	0	0.968944099378882	0.23299565846599132
ENST00000625166.1	ENSG00000266074.11	BAHCC1	BAHCC1-207	TEC	1	0	1.0	0.23225806451612904
ENST00000603487.1	ENSG00000270332.5	SMC2-DT	SMC2-DT-201	lncRNA	1	0	0.45217391304347826	0.23138832997987926
ENST00000677631.1	ENSG00000122566.23	HNRNPA2B1	HNRNPA2B1-223	nonsense_mediated_decay	1	0	0.868421052631579	0.23133414932680538
ENST00000624252.1	ENSG00000280128.1	ENSG00000280128	ENST00000624252	TEC	1	0	0.23076923076923078	0.2313167259786477
ENST00000613359.1	ENSG00000275215.1	RNA5-8SN3	RNA5-8SN3-201	rRNA	1	0	0.8555555555555555	0.23076923076923078
ENST00000491862.6	ENSG00000243069.9	ARHGEF26-AS1	ARHGEF26-AS1-204	lncRNA	1	0	0.4838709677419355	0.23
ENST00000475423.1	ENSG00000130826.19	DKC1	DKC1-207	retained_intron	1	0	0.8518518518518519	0.22946175637393768
ENST00000251047.6	ENSG00000074695.6	LMAN1	LMAN1-201	protein_coding	1	0	0.6984126984126984	0.2290909090909091
ENST00000363891.1	ENSG00000200761.1	RN7SKP113	RN7SKP113-201	misc_RNA	1	0	0.9122807017543859	0.2289156626506024
ENST00000316084.10	ENSG00000198034.11	RPS4X	RPS4X-201	protein_coding	1	0	0.9076923076923077	0.22887323943661972
ENST00000540845.5	ENSG00000172059.11	KLF11	KLF11-206	protein_coding	1	0	0.9	0.22727272727272727
ENST00000400908.7	ENSG00000142599.20	RERE	RERE-204	protein_coding	1	0	1.0	0.22535211267605634
ENST00000610026.1	ENSG00000180817.12	PPA1	PPA1-205	retained_intron	1	0	0.19672131147540983	0.22530009233610343
ENST00000676103.1	ENSG00000187391.23	MAGI2	MAGI2-241	retained_intron	1	0	0.2631578947368421	0.22492401215805471
ENST00000774911.1	ENSG00000227591.7	HSD11B1-AS1	HSD11B1-AS1-214	lncRNA	1	0	1.0	0.22459893048128343
ENST00000398665.8	ENSG00000104885.19	DOT1L	DOT1L-201	protein_coding	1	0	1.0	0.2222222222222222
ENST00000374622.3	ENSG00000181704.12	YIPF6	YIPF6-201	protein_coding	1	0	1.0	0.22065727699530516
ENST00000319406.8	ENSG00000172954.14	LCLAT1	LCLAT1-202	protein_coding	1	0	0.23529411764705882	0.22048997772828507
ENST00000507224.5	ENSG00000198589.15	LRBA	LRBA-204	protein_coding	1	0	1.0	0.21982758620689655
ENST00000504434.1	ENSG00000146083.13	RNF44	RNF44-203	retained_intron	1	0	0.9225806451612903	0.21875
ENST00000455584.2	ENSG00000251537.4	ENSG00000251537	ENST00000455584	protein_coding	1	0	0.8790322580645161	0.21869488536155202
ENST00000452336.1	ENSG00000234693.2	RIPOR3-AS1	RIPOR3-AS1-202	lncRNA	1	0	1.0	0.21791044776119403
ENST00000295759.12	ENSG00000163521.16	GLB1L	GLB1L-201	protein_coding	1	0	1.0	0.21728971962616822
ENST00000381006.8	ENSG00000018189.13	RUFY3	RUFY3-202	protein_coding	1	0	0.9285714285714286	0.21671826625386997
ENST00000368468.4	ENSG00000111885.7	MAN1A1	MAN1A1-201	protein_coding	1	0	1.0	0.21656050955414013
ENST00000645844.1	ENSG00000167522.18	ANKRD11	ANKRD11-233	protein_coding_CDS_not_defined	1	0	1.0	0.2157303370786517
ENST00000550683.5	ENSG00000139567.14	ACVRL1	ACVRL1-206	protein_coding	1	0	0.41237113402061853	0.21555555555555556
ENST00000261569.11	ENSG00000069020.19	MAST4	MAST4-201	protein_coding	1	0	1.0	0.21554770318021202
ENST00000526241.5	ENSG00000166444.19	DENND2B	DENND2B-211	protein_coding	1	0	1.0	0.21509433962264152
ENST00000665294.1	ENSG00000248049.9	UBA6-DT	UBA6-DT-214	lncRNA	1	0	0.671875	0.2140468227424749
ENST00000234170.10	ENSG00000115816.15	CEBPZ	CEBPZ-201	protein_coding	1	0	1.0	0.2140221402214022
ENST00000690366.2	ENSG00000289474.2	ENSG00000289474	ENST00000690366	lncRNA	1	0	0.9545454545454546	0.21204819277108433
ENST00000682881.1	ENSG00000177239.16	MAN1B1	MAN1B1-222	protein_coding	1	0	0.819672131147541	0.21153846153846154
ENST00000551206.5	ENSG00000135655.16	USP15	USP15-217	retained_intron	1	0	1.0	0.2112676056338028
ENST00000679008.1	ENSG00000123200.17	ZC3H13	ZC3H13-206	protein_coding	1	0	0.9066666666666666	0.2112676056338028
ENST00000494718.5	ENSG00000179222.18	MAGED1	MAGED1-210	protein_coding_CDS_not_defined	1	0	0.23163841807909605	0.21096543504171633
ENST00000387456.1	ENSG00000210191.1	MT-TL2	MT-TL2-201	Mt_tRNA	1	0	1.0	0.2108843537414966
ENST00000576924.6	ENSG00000167978.19	SRRM2	SRRM2-225	protein_coding	1	0	0.6896551724137931	0.21075581395348839
ENST00000592703.1	ENSG00000072958.9	AP1M1	AP1M1-215	retained_intron	1	0	0.9119496855345912	0.21073825503355706
ENST00000470521.1	ENSG00000154305.18	MIA3	MIA3-206	retained_intron	1	0	1.0	0.21040189125295508
ENST00000449085.4	ENSG00000204256.15	BRD2	BRD2-205	protein_coding	1	0	1.0	0.21016949152542372
ENST00000532601.1	ENSG00000167996.16	FTH1	FTH1-207	protein_coding	1	0	1.0	0.208955223880597
ENST00000611457.4	ENSG00000172785.19	ZNG1A	ZNG1A-219	retained_intron	1	0	0.7216494845360825	0.20770877944325483
ENST00000513940.2	ENSG00000250129.6	ENSG00000250129	ENST00000513940	lncRNA	1	0	1.0	0.2074074074074074
ENST00000405201.6	ENSG00000196498.15	NCOR2	NCOR2-202	protein_coding	1	0	0.9854651162790697	0.20735382760699217
ENST00000586967.2	ENSG00000179218.15	CALR	CALR-204	nonsense_mediated_decay	1	0	1.0	0.20597014925373133
ENST00000788583.1	ENSG00000253944.1	MTUS1-DT	MTUS1-DT-216	lncRNA	1	0	0.6666666666666666	0.2049469964664311
ENST00000409116.5	ENSG00000124380.11	SNRNP27	SNRNP27-202	protein_coding	1	0	1.0	0.20346320346320346
ENST00000253115.7	ENSG00000130818.12	ZNF426	ZNF426-201	protein_coding	1	0	0.9833333333333333	0.20321761219305673
ENST00000452143.5	ENSG00000162607.13	USP1	USP1-204	protein_coding	1	0	1.0	0.20242914979757085
ENST00000646548.1	ENSG00000157540.22	DYRK1A	DYRK1A-220	protein_coding	1	0	1.0	0.20059880239520958
ENST00000501122.4	ENSG00000245532.13	NEAT1	NEAT1-202	lncRNA	1	0	1.0	0.20032840722495895
ENST00000435706.6	ENSG00000077097.17	TOP2B	TOP2B-204	protein_coding	1	0	1.0	0.19913419913419914
ENST00000722183.1	ENSG00000294255.1	ENSG00000294255	ENST00000722183	lncRNA	1	0	1.0	0.1984732824427481
ENST00000264012.9	ENSG00000062038.15	CDH3	CDH3-201	protein_coding	1	0	0.5555555555555556	0.19834710743801653
ENST00000678151.1	ENSG00000075975.17	MKRN2	MKRN2-213	retained_intron	1	0	0.18181818181818182	0.1981981981981982
ENST00000567200.1	ENSG00000102893.18	PHKB	PHKB-213	protein_coding	1	0	1.0	0.19635787806809185
ENST00000646416.1	ENSG00000126091.21	ST3GAL3	ST3GAL3-275	retained_intron	1	0	0.9054054054054054	0.19623655913978494
ENST00000649978.1	ENSG00000285898.1	ENSG00000285898	ENST00000649978	lncRNA	1	0	0.32894736842105265	0.1955958549222798
ENST00000674324.2	ENSG00000146205.15	ANO7	ANO7-210	protein_coding	1	0	0.85	0.19480519480519481
ENST00000618081.7	ENSG00000273018.8	FAM106A	FAM106A-231	lncRNA	1	0	0.14189189189189189	0.1940760389036251
ENST00000811441.1	ENSG00000305513.1	ENSG00000305513	ENST00000811441	lncRNA	1	0	0.872093023255814	0.19325842696629214
ENST00000488543.2	ENSG00000094631.22	HDAC6	HDAC6-226	retained_intron	1	0	0.5625	0.1927710843373494
ENST00000543308.2	ENSG00000256218.2	ENSG00000256218	ENST00000543308	lncRNA	1	0	0.68	0.1925133689839572
ENST00000741125.1	ENSG00000290849.2	ENSG00000290849	ENST00000741125	lncRNA	1	0	1.0	0.19230769230769232
ENST00000342665.5	ENSG00000177732.9	SOX12	SOX12-201	protein_coding	1	0	1.0	0.19117647058823528
ENST00000357214.6	ENSG00000116560.12	SFPQ	SFPQ-201	protein_coding	1	0	1.0	0.19083969465648856
ENST00000566753.5	ENSG00000104164.12	BLOC1S6	BLOC1S6-212	retained_intron	1	0	0.9302325581395349	0.19068736141906872
ENST00000667678.1	ENSG00000261824.9	LINC00662	LINC00662-266	lncRNA	1	0	0.5107913669064749	0.19040902679830748
ENST00000487755.1	ENSG00000116584.22	ARHGEF2	ARHGEF2-214	retained_intron	1	0	1.0	0.1864406779661017
ENST00000703414.1	ENSG00000290164.1	ENSG00000290164	ENST00000703414	unprocessed_pseudogene	1	0	1.0	0.1862348178137652
ENST00000266742.9	ENSG00000139350.13	NEDD1	NEDD1-201	protein_coding	1	0	1.0	0.1853146853146853
ENST00000773097.1	ENSG00000265933.6	LINC00668	LINC00668-227	lncRNA	1	0	0.33727810650887574	0.18481481481481482
ENST00000435411.6	ENSG00000234663.8	LINC01934	LINC01934-205	lncRNA	1	0	0.24452554744525548	0.18451969592259848
ENST00000641888.1	ENSG00000205085.13	GARIN1A	GARIN1A-205	nonsense_mediated_decay	1	0	0.6867469879518072	0.18444444444444444
ENST00000668870.1	ENSG00000231758.4	ARHGAP15-AS1	ARHGAP15-AS1-207	lncRNA	1	0	0.1859504132231405	0.1838529176658673
ENST00000441517.6	ENSG00000114650.21	SCAP	SCAP-206	nonsense_mediated_decay	1	0	1.0	0.18269230769230768
ENST00000327134.7	ENSG00000180370.10	PAK2	PAK2-201	protein_coding	1	0	1.0	0.182648401826484
ENST00000367353.2	ENSG00000162702.8	ZNF281	ZNF281-203	protein_coding	1	0	1.0	0.18156424581005587
ENST00000679790.1	ENSG00000130340.17	SNX9	SNX9-206	nonsense_mediated_decay	1	0	1.0	0.1813031161473088
ENST00000447625.1	ENSG00000166619.15	BLCAP	BLCAP-211	protein_coding_CDS_not_defined	1	0	1.0	0.1794333683105981
ENST00000367183.7	ENSG00000198625.15	MDM4	MDM4-204	protein_coding	1	0	0.6823529411764706	0.17857142857142858
ENST00000438368.7	ENSG00000232677.12	LINC00665	LINC00665-203	lncRNA	1	0	0.29411764705882354	0.17810026385224276
ENST00000655589.1	ENSG00000287833.2	ENSG00000287833	ENST00000655589	lncRNA	1	0	0.7213114754098361	0.17681159420289855
ENST00000504745.1	ENSG00000073331.18	ALPK1	ALPK1-207	retained_intron	1	0	0.28846153846153844	0.17647058823529413
ENST00000505307.5	ENSG00000109332.20	UBE2D3	UBE2D3-220	nonsense_mediated_decay	1	0	1.0	0.17472118959107807
ENST00000674817.1	ENSG00000116688.18	MFN2	MFN2-210	protein_coding	1	0	1.0	0.17263843648208468
ENST00000305963.3	ENSG00000169446.6	MMGT1	MMGT1-201	protein_coding	1	0	0.5263157894736842	0.17233560090702948
ENST00000451155.2	ENSG00000146282.19	RARS2	RARS2-202	protein_coding	1	0	0.8942307692307693	0.17218543046357615
ENST00000730369.1	ENSG00000288922.3	ENSG00000288922	ENST00000730369	lncRNA	1	0	1.0	0.17197452229299362
ENST00000643085.1	ENSG00000177189.14	RPS6KA3	RPS6KA3-208	protein_coding	1	0	1.0	0.1708185053380783
ENST00000380665.3	ENSG00000184661.14	CDCA2	CDCA2-202	protein_coding	1	0	0.9291338582677166	0.16843501326259946
ENST00000473271.3	ENSG00000291241.2	ENSG00000291241	ENST00000473271	lncRNA	1	0	0.5855855855855856	0.167420814479638
ENST00000376767.7	ENSG00000099139.14	PCSK5	PCSK5-202	retained_intron	1	0	0.4166666666666667	0.16597510373443983
ENST00000667304.1	ENSG00000286890.2	ENSG00000286890	ENST00000667304	lncRNA	1	0	0.5433070866141733	0.16261203585147246
ENST00000311177.7	ENSG00000170689.10	HOXB9	HOXB9-201	protein_coding	1	0	0.9295774647887324	0.16210045662100456
ENST00000653717.1	ENSG00000287000.1	ENSG00000287000	ENST00000653717	lncRNA	1	0	0.7903225806451613	0.16145833333333334
ENST00000677311.1	ENSG00000107897.20	ACBD5	ACBD5-218	protein_coding	1	0	1.0	0.16049382716049382
ENST00000696270.1	ENSG00000078687.18	TNRC6C	TNRC6C-210	protein_coding	1	0	1.0	0.16049382716049382
ENST00000710855.2	ENSG00000251562.13	MALAT1	MALAT1-221	lncRNA	1	0	1.0	0.16030534351145037
ENST00000484498.1	ENSG00000137776.17	SLTM	SLTM-207	retained_intron	1	0	0.8794642857142857	0.15962777380100215
ENST00000350030.8	ENSG00000132780.17	NASP	NASP-201	protein_coding	1	0	1.0	0.15702479338842976
ENST00000710941.1	ENSG00000251562.13	MALAT1	MALAT1-256	lncRNA	1	0	1.0	0.1568627450980392
ENST00000632974.1	ENSG00000282287.1	ENSG00000282287	ENST00000632974	lncRNA	1	0	1.0	0.15671641791044777
ENST00000525018.5	ENSG00000166575.17	TMEM135	TMEM135-203	protein_coding	1	0	0.5555555555555556	0.15550755939524838
ENST00000510528.1	ENSG00000157869.16	RAB28	RAB28-206	protein_coding	1	0	1.0	0.15548780487804878
ENST00000605787.1	ENSG00000270367.1	ADAD1P1	ADAD1P1-201	processed_pseudogene	1	0	0.5833333333333334	0.1553398058252427
ENST00000392202.7	ENSG00000115020.17	PIKFYVE	PIKFYVE-203	protein_coding	1	0	1.0	0.15508021390374332
ENST00000563406.1	ENSG00000141002.20	TCF25	TCF25-209	protein_coding_CDS_not_defined	1	0	0.9580838323353293	0.15279048490393413
ENST00000796355.1	ENSG00000303657.1	ENSG00000303657	ENST00000796355	lncRNA	1	0	1.0	0.15167095115681234
ENST00000550811.2	ENSG00000167552.16	TUBA1A	TUBA1A-208	retained_intron	1	0	1.0	0.15130023640661938
ENST00000422525.1	ENSG00000130540.14	SULT4A1	SULT4A1-202	nonsense_mediated_decay	1	0	1.0	0.14990859232175502
ENST00000763848.1	ENSG00000299484.1	ENSG00000299484	ENST00000763848	lncRNA	1	0	1.0	0.14982578397212543
ENST00000554584.5	ENSG00000054654.20	SYNE2	SYNE2-211	protein_coding	1	0	0.9113924050632911	0.1487758945386064
ENST00000596882.1	ENSG00000142039.4	CCDC97	CCDC97-202	protein_coding	1	0	1.0	0.1470425649530127
ENST00000528081.5	ENSG00000119707.14	RBM25	RBM25-207	nonsense_mediated_decay	1	0	1.0	0.14684287812041116
ENST00000592360.1	ENSG00000256294.8	ZNF225	ZNF225-205	retained_intron	1	0	0.4368932038834951	0.14684287812041116
ENST00000721558.1	ENSG00000294161.1	ENSG00000294161	ENST00000721558	lncRNA	1	0	0.49732620320855614	0.14609375
ENST00000609199.2	ENSG00000011007.13	ELOA	ELOA-203	retained_intron	1	0	1.0	0.14487632508833923
ENST00000484452.1	ENSG00000177683.14	THAP5	THAP5-207	retained_intron	1	0	0.4230769230769231	0.14424410540915394
ENST00000371728.8	ENSG00000138182.15	KIF20B	KIF20B-202	protein_coding	1	0	1.0	0.14381270903010032
ENST00000584470.5	ENSG00000079134.13	THOC1	THOC1-216	retained_intron	1	0	1.0	0.14380530973451328
ENST00000717313.1	ENSG00000223546.10	LINC00630	LINC00630-220	lncRNA	1	0	0.27976190476190477	0.14346712211784798
ENST00000647456.1	ENSG00000175779.6	LINC02694	LINC02694-212	lncRNA	1	0	0.21100917431192662	0.14220482713633398
ENST00000641004.1	ENSG00000290822.1	ENSG00000290822	ENST00000641004	lncRNA	1	0	1.0	0.14055299539170507
ENST00000377057.5	ENSG00000135048.14	CEMIP2	CEMIP2-204	retained_intron	1	0	1.0	0.14009661835748793
ENST00000709513.1	ENSG00000291995.1	GOLGA8A	GOLGA8A-209	protein_coding_CDS_not_defined	1	0	0.8387096774193549	0.1399548532731377
ENST00000823280.1	ENSG00000259135.2	ENSG00000259135	ENST00000823280	lncRNA	1	0	1.0	0.13846153846153847
ENST00000469165.6	ENSG00000182185.19	RAD51B	RAD51B-203	protein_coding_CDS_not_defined	1	0	1.0	0.13662790697674418
ENST00000499666.7	ENSG00000109270.13	LAMTOR3	LAMTOR3-202	protein_coding	1	0	1.0	0.1357615894039735
ENST00000425344.5	ENSG00000235569.12	MSH5	MSH5-294	protein_coding	1	0	1.0	0.1349911190053286
ENST00000560923.5	ENSG00000128918.15	ALDH1A2	ALDH1A2-223	protein_coding_CDS_not_defined	1	0	1.0	0.13381995133819952
ENST00000738699.1	ENSG00000291088.2	NPEPPSP1	NPEPPSP1-225	lncRNA	1	0	1.0	0.13157894736842105
ENST00000728425.1	ENSG00000250159.8	PKD2L2-DT	PKD2L2-DT-227	lncRNA	1	0	0.4411764705882353	0.13060179257362356
ENST00000524348.1	ENSG00000253372.5	ENSG00000253372	ENST00000524348	lncRNA	1	0	0.28402366863905326	0.1291314373558801
ENST00000789360.1	ENSG00000302763.1	ENSG00000302763	ENST00000789360	lncRNA	1	0	0.5263157894736842	0.12859560067681894
ENST00000510228.1	ENSG00000198677.13	SKIC3	SKIC3-208	retained_intron	1	0	1.0	0.1261904761904762
ENST00000467747.1	ENSG00000168758.11	SEMA4C	SEMA4C-204	retained_intron	1	0	0.8159509202453987	0.12616099071207432
ENST00000776364.1	ENSG00000205622.14	ETS2-AS1	ETS2-AS1-233	lncRNA	1	0	0.47126436781609193	0.125948406676783
ENST00000564629.1	ENSG00000260267.1	ENSG00000260267	ENST00000564629	lncRNA	1	0	0.8307692307692308	0.125
ENST00000430328.6	ENSG00000080345.18	RIF1	RIF1-204	protein_coding	1	0	1.0	0.12465753424657534
ENST00000552738.5	ENSG00000061987.16	MON2	MON2-213	protein_coding	1	0	1.0	0.12266112266112267
ENST00000367607.8	ENSG00000135837.18	CEP350	CEP350-202	protein_coding	1	0	1.0	0.12195121951219512
ENST00000376263.8	ENSG00000165119.23	HNRNPK	HNRNPK-203	protein_coding	1	0	0.9032258064516129	0.12062256809338522
ENST00000241502.9	ENSG00000122068.13	FYTTD1	FYTTD1-201	protein_coding	1	0	0.27450980392156865	0.11823802163833076
ENST00000669512.1	ENSG00000189229.13	ENSG00000189229	ENST00000669512	lncRNA	1	0	0.9361702127659575	0.11809045226130653
ENST00000657967.1	ENSG00000254860.8	TMEM9B-AS1	TMEM9B-AS1-204	lncRNA	1	0	0.4659090909090909	0.11717709720372836
ENST00000653767.1	ENSG00000273007.2	ENSG00000273007	ENST00000653767	lncRNA	1	0	0.6949152542372882	0.11683168316831684
ENST00000397042.7	ENSG00000170471.15	RALGAPB	RALGAPB-203	protein_coding	1	0	1.0	0.11625947767481044
ENST00000480402.1	ENSG00000120616.16	EPC1	EPC1-207	protein_coding	1	0	0.975609756097561	0.11527377521613832
ENST00000545356.6	ENSG00000168116.15	KIAA1586	KIAA1586-203	protein_coding	1	0	1.0	0.11497326203208556
ENST00000825288.1	ENSG00000290559.2	ENSG00000290559	ENST00000825288	lncRNA	1	0	0.6231884057971014	0.11330049261083744
ENST00000325979.11	ENSG00000106012.19	IQCE	IQCE-201	protein_coding	1	0	1.0	0.1132596685082873
ENST00000698994.1	ENSG00000106628.13	POLD2	POLD2-268	retained_intron	1	0	1.0	0.11294117647058824
ENST00000568967.5	ENSG00000067365.15	METTL22	METTL22-216	protein_coding_CDS_not_defined	1	0	0.9108910891089109	0.11123470522803114
ENST00000719747.1	ENSG00000291102.2	GUSBP1	GUSBP1-242	lncRNA	1	0	0.8856088560885609	0.10998376623376624
ENST00000374650.8	ENSG00000003400.16	CASP10	CASP10-205	protein_coding	1	0	0.8493150684931506	0.10782865583456426
ENST00000409523.1	ENSG00000186132.15	C2orf76	C2orf76-203	protein_coding	1	0	1.0	0.10604332953249715
ENST00000680153.1	ENSG00000111331.14	OAS3	OAS3-218	retained_intron	1	0	0.6	0.1054421768707483
ENST00000568493.1	ENSG00000159433.12	STARD9	STARD9-206	retained_intron	1	0	1.0	0.10526315789473684
ENST00000322652.10	ENSG00000178691.12	SUZ12	SUZ12-201	protein_coding	1	0	1.0	0.10434782608695652
ENST00000463807.1	ENSG00000155307.19	SAMSN1	SAMSN1-206	protein_coding_CDS_not_defined	1	0	0.8181818181818182	0.10026041666666667
ENST00000443112.7	ENSG00000162923.18	WDR26	WDR26-202	retained_intron	1	0	0.7419354838709677	0.10024252223120453
ENST00000757249.1	ENSG00000226797.3	ENSG00000226797	ENST00000757249	lncRNA	1	0	1.0	0.09915014164305949
ENST00000557111.5	ENSG00000213741.11	RPS29	RPS29-206	protein_coding	1	0	1.0	0.09714889123548047
ENST00000428216.4	ENSG00000088888.18	MAVS	MAVS-202	protein_coding	1	0	1.0	0.09610705596107055
ENST00000676650.1	ENSG00000082701.17	GSK3B	GSK3B-207	protein_coding_CDS_not_defined	1	0	0.7592592592592593	0.09523809523809523
ENST00000466468.5	ENSG00000132323.9	ILKAP	ILKAP-206	retained_intron	1	0	0.8702290076335878	0.09397417503586801
ENST00000844607.1	ENSG00000249859.15	PVT1	PVT1-458	lncRNA	1	0	1.0	0.09181969949916527
ENST00000526592.5	ENSG00000204370.14	SDHD	SDHD-203	protein_coding	1	0	0.475	0.08982035928143713
ENST00000545914.5	ENSG00000247498.12	GPRC5D-AS1	GPRC5D-AS1-208	lncRNA	1	0	1.0	0.08957055214723926
ENST00000721461.1	ENSG00000294144.1	ENSG00000294144	ENST00000721461	lncRNA	1	0	1.0	0.08828828828828829
ENST00000625420.2	ENSG00000278114.4	MUC20	MUC20-248	protein_coding	1	0	1.0	0.0859538784067086
ENST00000355166.9	ENSG00000062524.16	LTK	LTK-202	protein_coding	1	0	1.0	0.08450704225352113
ENST00000354558.7	ENSG00000175216.15	CKAP5	CKAP5-202	protein_coding	1	0	0.9672131147540983	0.07973856209150326
ENST00000317623.8	ENSG00000126773.13	PCNX4	PCNX4-201	protein_coding	1	0	0.5	0.07961165048543689
ENST00000268459.6	ENSG00000140807.7	NKD1	NKD1-201	protein_coding	1	0	0.5128205128205128	0.07862903225806452
ENST00000636554.1	ENSG00000066654.14	THUMPD1	THUMPD1-206	nonsense_mediated_decay	1	0	1.0	0.07740916271721959
ENST00000678225.2	ENSG00000085982.16	USP40	USP40-217	protein_coding	1	0	0.8115942028985508	0.07532751091703056
ENST00000462601.5	ENSG00000128563.13	PRKRIP1	PRKRIP1-202	protein_coding_CDS_not_defined	1	0	1.0	0.07389162561576355
ENST00000643697.1	ENSG00000100473.18	COCH	COCH-213	protein_coding_CDS_not_defined	1	0	1.0	0.0737379466817924
ENST00000315576.8	ENSG00000127507.18	ADGRE2	ADGRE2-201	protein_coding	1	0	0.7454545454545455	0.0726552179656539
ENST00000829417.1	ENSG00000259692.7	LINC01418	LINC01418-215	lncRNA	1	0	1.0	0.0687984496124031
ENST00000695496.1	ENSG00000126883.19	NUP214	NUP214-235	retained_intron	1	0	1.0	0.06863905325443787
ENST00000668538.1	ENSG00000287516.2	ENSG00000287516	ENST00000668538	lncRNA	1	0	0.855072463768116	0.06771344455348381
ENST00000392542.6	ENSG00000111445.14	RFC5	RFC5-201	protein_coding	1	0	1.0	0.06744186046511629
ENST00000309246.9	ENSG00000133112.17	TPT1	TPT1-201	protein_coding	1	0	1.0	0.06519823788546256
ENST00000554755.1	ENSG00000259096.1	SHLD2P2	SHLD2P2-201	processed_pseudogene	1	0	1.0	0.0641025641025641
ENST00000521889.5	ENSG00000288596.3	C8orf44	C8orf44-204	lncRNA	1	0	1.0	0.06344827586206897
ENST00000684912.2	ENSG00000291088.2	NPEPPSP1	NPEPPSP1-205	lncRNA	1	0	0.8688524590163934	0.062118126272912425
ENST00000570004.5	ENSG00000166971.17	AKTIP	AKTIP-212	protein_coding	1	0	1.0	0.060650887573964495
ENST00000259711.11	ENSG00000137177.20	KIF13A	KIF13A-201	protein_coding	1	0	1.0	0.04734411085450346
ENST00000732904.1	ENSG00000295826.1	ENSG00000295826	ENST00000732904	lncRNA	1	0	1.0	0.04644913627639156
ENST00000631117.2	ENSG00000254003.2	SRI-AS1	SRI-AS1-215	lncRNA	1	0	0.7681159420289855	0.04618473895582329
ENST00000704014.1	ENSG00000165119.23	HNRNPK	HNRNPK-221	protein_coding	1	0	1.0	0.03896103896103896
